0,1,2,3
24271,512,0,0
39631,512,0,0
54991,512,0,0
4816,512,0,0
20176,512,0,0
35536,512,0,0
50896,512,0,0
721,512,0,0
16081,512,0,0
31441,512,0,0
46801,512,0,0
62161,512,0,0
11986,512,0,0
27346,512,0,0
42706,512,0,0
58066,512,0,0
7891,512,0,0
23251,512,0,0
38611,512,0,0
53971,512,0,0
3796,512,0,0
19156,512,0,0
34516,512,0,0
49876,512,0,0
65236,512,0,0
15061,512,0,0
30421,512,0,0
45781,512,0,0
61141,512,0,0
10966,512,0,0
26326,512,0,0
41686,512,0,0
57046,512,0,0
6871,512,0,0
22231,512,0,0
37591,512,0,0
52951,512,0,0
2776,512,0,0
18136,512,0,0
33496,512,0,0
48856,512,0,0
64216,512,0,0
14041,512,0,0
29401,512,0,0
44761,512,0,0
60121,512,0,0
9946,512,0,0
25306,512,0,0
40666,512,0,0
56026,512,0,0
5851,512,0,0
21211,512,0,0
36571,512,0,0
51931,512,0,0
1756,512,0,0
17116,512,0,0
32476,512,0,0
47836,512,0,0
63196,512,0,0
13021,512,0,0
28381,512,0,0
43741,512,0,0
59101,512,0,0
8926,512,0,0
24286,512,0,0
39646,512,0,0
55006,512,0,0
4831,512,0,0
20191,512,0,0
35551,512,0,0
50911,512,0,0
736,512,0,0
16096,512,0,0
31456,512,0,0
46816,512,0,0
62176,512,0,0
12001,512,0,0
27361,512,0,0
42721,512,0,0
58081,512,0,0
7906,512,0,0
23266,512,0,0
38626,512,0,0
53986,512,0,0
3811,512,0,0
19171,512,0,0
34531,512,0,0
49891,512,0,0
65251,512,0,0
15076,512,0,0
30436,512,0,0
45796,512,0,0
61156,512,0,0
10981,512,0,0
26341,512,0,0
41701,512,0,0
57061,512,0,0
6886,512,0,0
22502,512,0,0
37862,512,0,0
53222,512,0,0
3047,512,0,0
18407,512,0,0
33767,512,0,0
49127,512,0,0
64487,512,0,0
14312,512,0,0
29672,512,0,0
45032,512,0,0
60392,512,0,0
10217,512,0,0
25577,512,0,0
40937,512,0,0
56297,512,0,0
6122,512,0,0
21482,512,0,0
36842,512,0,0
52202,512,0,0
2027,512,0,0
17387,512,0,0
32747,512,0,0
48107,512,0,0
63467,512,0,0
13292,512,0,0
28652,512,0,0
44012,512,0,0
59372,512,0,0
9197,512,0,0
24557,512,0,0
39917,512,0,0
55277,512,0,0
5102,512,0,0
20462,512,0,0
35822,512,0,0
51182,512,0,0
1007,512,0,0
16367,512,0,0
31727,512,0,0
47087,512,0,0
62447,512,0,0
12272,512,0,0
27632,512,0,0
42992,512,0,0
58352,512,0,0
8177,512,0,0
23537,512,0,0
38897,512,0,0
54257,512,0,0
4082,512,0,0
19442,512,0,0
34802,512,0,0
50162,512,0,0
65522,512,0,0
15347,512,0,0
30707,512,0,0
46067,512,0,0
61427,512,0,0
11252,512,0,0
26612,512,0,0
41972,512,0,0
57332,512,0,0
7157,512,0,0
22517,512,0,0
37877,512,0,0
53237,512,0,0
3062,512,0,0
18422,512,0,0
33782,512,0,0
49142,512,0,0
64502,512,0,0
14327,512,0,0
29687,512,0,0
45047,512,0,0
60407,512,0,0
10232,512,0,0
25592,512,0,0
40952,512,0,0
56312,512,0,0
6137,512,0,0
21497,512,0,0
36857,512,0,0
52217,512,0,0
2042,512,0,0
17402,512,0,0
32762,512,0,0
48122,512,0,0
63482,512,0,0
13307,512,0,0
28667,512,0,0
44027,512,0,0
59387,512,0,0
9212,512,0,0
24572,512,0,0
39932,512,0,0
55292,512,0,0
5117,512,0,0
20477,512,0,0
35837,512,0,0
51197,512,0,0
1022,512,0,0
16382,512,0,0
31742,512,0,0
47102,512,0,0
62462,512,0,0
12287,512,0,0
27647,512,0,0
43007,512,0,0
58367,512,0,0
7936,768,0,0
23296,768,0,0
38656,768,0,0
54016,768,0,0
3841,768,0,0
19201,768,0,0
34561,768,0,0
49921,768,0,0
65281,768,0,0
15106,768,0,0
30466,768,0,0
45826,768,0,0
61186,768,0,0
11011,768,0,0
26371,768,0,0
41731,768,0,0
57091,768,0,0
6916,768,0,0
22276,768,0,0
37636,768,0,0
52996,768,0,0
2821,768,0,0
18181,768,0,0
33541,768,0,0
48901,768,0,0
64261,768,0,0
14086,768,0,0
29446,768,0,0
44806,768,0,0
60166,768,0,0
9991,768,0,0
25351,768,0,0
40711,768,0,0
56071,768,0,0
5896,768,0,0
21256,768,0,0
36616,768,0,0
51976,768,0,0
1801,768,0,0
17161,768,0,0
32521,768,0,0
47881,768,0,0
63241,768,0,0
13066,768,0,0
28426,768,0,0
43786,768,0,0
59146,768,0,0
8971,768,0,0
24331,768,0,0
39691,768,0,0
55051,768,0,0
4876,768,0,0
20236,768,0,0
35596,768,0,0
50956,768,0,0
781,768,0,0
16397,768,0,0
31757,768,0,0
47117,768,0,0
62477,768,0,0
12302,768,0,0
27662,768,0,0
43022,768,0,0
58382,768,0,0
8207,768,0,0
23567,768,0,0
38927,768,0,0
54287,768,0,0
4112,768,0,0
19472,768,0,0
34832,768,0,0
50192,768,0,0
17,768,0,0
15377,768,0,0
30737,768,0,0
46097,768,0,0
61457,768,0,0
11282,768,0,0
26642,768,0,0
42002,768,0,0
57362,768,0,0
7187,768,0,0
22547,768,0,0
37907,768,0,0
53267,768,0,0
3092,768,0,0
18452,768,0,0
33812,768,0,0
49172,768,0,0
64532,768,0,0
14357,768,0,0
29717,768,0,0
45077,768,0,0
60437,768,0,0
10262,768,0,0
25622,768,0,0
40982,768,0,0
56342,768,0,0
6167,768,0,0
21527,768,0,0
36887,768,0,0
52247,768,0,0
2072,768,0,0
17432,768,0,0
32792,768,0,0
48152,768,0,0
63512,768,0,0
13337,768,0,0
28697,768,0,0
44057,768,0,0
59417,768,0,0
9242,768,0,0
24602,768,0,0
39962,768,0,0
55322,768,0,0
5147,768,0,0
20507,768,0,0
35867,768,0,0
51227,768,0,0
1052,768,0,0
16412,768,0,0
31772,768,0,0
47132,768,0,0
62492,768,0,0
12317,768,0,0
27677,768,0,0
43037,768,0,0
58397,768,0,0
8222,768,0,0
23582,768,0,0
38942,768,0,0
54302,768,0,0
4127,768,0,0
19487,768,0,0
34847,768,0,0
50207,768,0,0
32,768,0,0
15392,768,0,0
30752,768,0,0
46112,768,0,0
61472,768,0,0
11297,768,0,0
26657,768,0,0
42017,768,0,0
57377,768,0,0
7202,768,0,0
22562,768,0,0
37922,768,0,0
53282,768,0,0
3107,768,0,0
18467,768,0,0
33827,768,0,0
49187,768,0,0
64547,768,0,0
14372,768,0,0
29732,768,0,0
45092,768,0,0
60452,768,0,0
10277,768,0,0
25637,768,0,0
40997,768,0,0
56357,768,0,0
6182,768,0,0
21542,768,0,0
36902,768,0,0
52262,768,0,0
2087,768,0,0
17447,768,0,0
32807,768,0,0
48167,768,0,0
63527,768,0,0
13352,768,0,0
28712,768,0,0
44072,768,0,0
59432,768,0,0
9257,768,0,0
24617,768,0,0
39977,768,0,0
55337,768,0,0
5162,768,0,0
20522,768,0,0
35882,768,0,0
51242,768,0,0
1067,768,0,0
16427,768,0,0
31787,768,0,0
47147,768,0,0
62507,768,0,0
12332,768,0,0
27692,768,0,0
43052,768,0,0
58412,768,0,0
8237,768,0,0
23597,768,0,0
38957,768,0,0
54317,768,0,0
4142,768,0,0
19502,768,0,0
34862,768,0,0
50222,768,0,0
47,768,0,0
15407,768,0,0
30767,768,0,0
46127,768,0,0
61487,768,0,0
11312,768,0,0
26672,768,0,0
42032,768,0,0
57392,768,0,0
7217,768,0,0
22577,768,0,0
37937,768,0,0
53297,768,0,0
3122,768,0,0
18482,768,0,0
33842,768,0,0
49202,768,0,0
64562,768,0,0
14387,768,0,0
29747,768,0,0
45107,768,0,0
60467,768,0,0
10292,768,0,0
25908,768,0,0
41268,768,0,0
56628,768,0,0
6453,768,0,0
21813,768,0,0
37173,768,0,0
52533,768,0,0
2358,768,0,0
17718,768,0,0
33078,768,0,0
48438,768,0,0
63798,768,0,0
13623,768,0,0
28983,768,0,0
44343,768,0,0
59703,768,0,0
9528,768,0,0
24888,768,0,0
40248,768,0,0
55608,768,0,0
5433,768,0,0
20793,768,0,0
36153,768,0,0
51513,768,0,0
1338,768,0,0
16698,768,0,0
32058,768,0,0
47418,768,0,0
62778,768,0,0
12603,768,0,0
27963,768,0,0
43323,768,0,0
58683,768,0,0
8508,768,0,0
23868,768,0,0
39228,768,0,0
54588,768,0,0
4413,768,0,0
19773,768,0,0
35133,768,0,0
50493,768,0,0
318,768,0,0
15678,768,0,0
31038,768,0,0
46398,768,0,0
61758,768,0,0
11583,768,0,0
26943,768,0,0
42303,768,0,0
57663,768,0,0
7488,768,0,0
22848,768,0,0
38208,768,0,0
53568,768,0,0
3393,768,0,0
18753,768,0,0
34113,768,0,0
49473,768,0,0
64833,768,0,0
14658,768,0,0
30018,768,0,0
45378,768,0,0
60738,768,0,0
10563,768,0,0
25923,768,0,0
41283,768,0,0
56643,768,0,0
6468,768,0,0
21828,768,0,0
37188,768,0,0
52548,768,0,0
2373,768,0,0
17733,768,0,0
33093,768,0,0
48453,768,0,0
63813,768,0,0
13638,768,0,0
28998,768,0,0
44358,768,0,0
59718,768,0,0
9543,768,0,0
24903,768,0,0
40263,768,0,0
55623,768,0,0
5448,768,0,0
20808,768,0,0
36168,768,0,0
51528,768,0,0
1353,768,0,0
16713,768,0,0
32073,768,0,0
47433,768,0,0
62793,768,0,0
12618,768,0,0
27978,768,0,0
43338,768,0,0
58698,768,0,0
8523,768,0,0
23883,768,0,0
39243,768,0,0
54603,768,0,0
4428,768,0,0
19788,768,0,0
35148,768,0,0
50508,768,0,0
333,768,0,0
15693,768,0,0
31053,768,0,0
46413,768,0,0
61773,768,0,0
11598,768,0,0
26958,768,0,0
42318,768,0,0
57678,768,0,0
7503,768,0,0
22863,768,0,0
38223,768,0,0
53583,768,0,0
3408,768,0,0
18768,768,0,0
34128,768,0,0
49488,768,0,0
64848,768,0,0
14673,768,0,0
30033,768,0,0
45393,768,0,0
60753,768,0,0
10578,768,0,0
25938,768,0,0
41298,768,0,0
56658,768,0,0
6483,768,0,0
21843,768,0,0
37203,768,0,0
52563,768,0,0
2388,768,0,0
17748,768,0,0
33108,768,0,0
48468,768,0,0
63828,768,0,0
13653,768,0,0
29013,768,0,0
44373,768,0,0
59733,768,0,0
9558,768,0,0
24918,768,0,0
40278,768,0,0
55638,768,0,0
5463,768,0,0
20823,768,0,0
36183,768,0,0
51543,768,0,0
1368,768,0,0
16728,768,0,0
32088,768,0,0
47448,768,0,0
62808,768,0,0
12633,768,0,0
27993,768,0,0
43353,768,0,0
58713,768,0,0
8538,768,0,0
23898,768,0,0
39258,768,0,0
54618,768,0,0
4443,768,0,0
19803,768,0,0
35419,768,0,0
50779,768,0,0
604,768,0,0
15964,768,0,0
31324,768,0,0
46684,768,0,0
62044,768,0,0
11869,768,0,0
27229,768,0,0
42589,768,0,0
57949,768,0,0
7774,768,0,0
23134,768,0,0
38494,768,0,0
53854,768,0,0
3679,768,0,0
19039,768,0,0
34399,768,0,0
49759,768,0,0
65119,768,0,0
14944,768,0,0
30304,768,0,0
45664,768,0,0
61024,768,0,0
10849,768,0,0
26209,768,0,0
41569,768,0,0
56929,768,0,0
6754,768,0,0
22114,768,0,0
37474,768,0,0
52834,768,0,0
2659,768,0,0
18019,768,0,0
33379,768,0,0
48739,768,0,0
64099,768,0,0
13924,768,0,0
29284,768,0,0
44644,768,0,0
60004,768,0,0
9829,768,0,0
25189,768,0,0
40549,768,0,0
55909,768,0,0
5734,768,0,0
21094,768,0,0
36454,768,0,0
51814,768,0,0
1639,768,0,0
16999,768,0,0
32359,768,0,0
47719,768,0,0
63079,768,0,0
12904,768,0,0
28264,768,0,0
43624,768,0,0
58984,768,0,0
8809,768,0,0
24169,768,0,0
39529,768,0,0
54889,768,0,0
4714,768,0,0
20074,768,0,0
35434,768,0,0
50794,768,0,0
619,768,0,0
15979,768,0,0
31339,768,0,0
46699,768,0,0
62059,768,0,0
11884,768,0,0
27244,768,0,0
42604,768,0,0
57964,768,0,0
7789,768,0,0
23149,768,0,0
38509,768,0,0
53869,768,0,0
3694,768,0,0
19054,768,0,0
34414,768,0,0
49774,768,0,0
65134,768,0,0
14959,768,0,0
30319,768,0,0
45679,768,0,0
61039,768,0,0
10864,768,0,0
26224,768,0,0
41584,768,0,0
56944,768,0,0
6769,768,0,0
22129,768,0,0
37489,768,0,0
52849,768,0,0
2674,768,0,0
18034,768,0,0
33394,768,0,0
48754,768,0,0
64114,768,0,0
13939,768,0,0
29299,768,0,0
44659,768,0,0
60019,768,0,0
9844,768,0,0
25204,768,0,0
40564,768,0,0
55924,768,0,0
5749,768,0,0
21109,768,0,0
36469,768,0,0
51829,768,0,0
1654,768,0,0
17014,768,0,0
32374,768,0,0
47734,768,0,0
63094,768,0,0
12919,768,0,0
28279,768,0,0
43639,768,0,0
58999,768,0,0
8824,768,0,0
24184,768,0,0
39544,768,0,0
54904,768,0,0
4729,768,0,0
20089,768,0,0
35449,768,0,0
50809,768,0,0
634,768,0,0
15994,768,0,0
31354,768,0,0
46714,768,0,0
62074,768,0,0
11899,768,0,0
27259,768,0,0
42619,768,0,0
57979,768,0,0
7804,768,0,0
23164,768,0,0
38524,768,0,0
53884,768,0,0
3709,768,0,0
19069,768,0,0
34429,768,0,0
49789,768,0,0
65149,768,0,0
14974,768,0,0
30334,768,0,0
45694,768,0,0
61054,768,0,0
10879,768,0,0
26239,768,0,0
41599,768,0,0
56959,768,0,0
6784,768,0,0
22144,768,0,0
37504,768,0,0
52864,768,0,0
2689,768,0,0
18049,768,0,0
33409,768,0,0
48769,768,0,0
64129,768,0,0
13954,768,0,0
29570,768,0,0
44930,768,0,0
60290,768,0,0
10115,768,0,0
25475,768,0,0
40835,768,0,0
56195,768,0,0
6020,768,0,0
21380,768,0,0
36740,768,0,0
52100,768,0,0
1925,768,0,0
17285,768,0,0
32645,768,0,0
48005,768,0,0
63365,768,0,0
13190,768,0,0
28550,768,0,0
43910,768,0,0
59270,768,0,0
9095,768,0,0
24455,768,0,0
39815,768,0,0
55175,768,0,0
5000,768,0,0
20360,768,0,0
35720,768,0,0
51080,768,0,0
905,768,0,0
16265,768,0,0
31625,768,0,0
46985,768,0,0
62345,768,0,0
12170,768,0,0
27530,768,0,0
42890,768,0,0
58250,768,0,0
8075,768,0,0
23435,768,0,0
38795,768,0,0
54155,768,0,0
3980,768,0,0
19340,768,0,0
34700,768,0,0
50060,768,0,0
65420,768,0,0
15245,768,0,0
30605,768,0,0
45965,768,0,0
61325,768,0,0
11150,768,0,0
26510,768,0,0
41870,768,0,0
57230,768,0,0
7055,768,0,0
22415,768,0,0
37775,768,0,0
53135,768,0,0
2960,768,0,0
18320,768,0,0
33680,768,0,0
49040,768,0,0
64400,768,0,0
14225,768,0,0
29585,768,0,0
44945,768,0,0
60305,768,0,0
10130,768,0,0
25490,768,0,0
40850,768,0,0
56210,768,0,0
6035,768,0,0
21395,768,0,0
36755,768,0,0
52115,768,0,0
1940,768,0,0
17300,768,0,0
32660,768,0,0
48020,768,0,0
63380,768,0,0
13205,768,0,0
28565,768,0,0
43925,768,0,0
59285,768,0,0
9110,768,0,0
24470,768,0,0
39830,768,0,0
55190,768,0,0
5015,768,0,0
20375,768,0,0
35735,768,0,0
51095,768,0,0
920,768,0,0
16280,768,0,0
31640,768,0,0
47000,768,0,0
62360,768,0,0
12185,768,0,0
27545,768,0,0
42905,768,0,0
58265,768,0,0
8090,768,0,0
23450,768,0,0
38810,768,0,0
54170,768,0,0
3995,768,0,0
19355,768,0,0
34715,768,0,0
50075,768,0,0
65435,768,0,0
15260,768,0,0
30620,768,0,0
45980,768,0,0
61340,768,0,0
11165,768,0,0
26525,768,0,0
41885,768,0,0
57245,768,0,0
7070,768,0,0
22430,768,0,0
37790,768,0,0
53150,768,0,0
2975,768,0,0
18335,768,0,0
33695,768,0,0
49055,768,0,0
64415,768,0,0
14240,768,0,0
29600,768,0,0
44960,768,0,0
60320,768,0,0
10145,768,0,0
25505,768,0,0
40865,768,0,0
56225,768,0,0
6050,768,0,0
21410,768,0,0
36770,768,0,0
52130,768,0,0
1955,768,0,0
17315,768,0,0
32675,768,0,0
48035,768,0,0
63395,768,0,0
13220,768,0,0
28580,768,0,0
43940,768,0,0
59300,768,0,0
9125,768,0,0
24485,768,0,0
39845,768,0,0
55205,768,0,0
5030,768,0,0
20390,768,0,0
35750,768,0,0
51110,768,0,0
935,768,0,0
16295,768,0,0
31655,768,0,0
47015,768,0,0
62375,768,0,0
12200,768,0,0
27560,768,0,0
42920,768,0,0
58280,768,0,0
8105,768,0,0
23465,768,0,0
39081,768,0,0
54441,768,0,0
4266,768,0,0
19626,768,0,0
34986,768,0,0
50346,768,0,0
171,768,0,0
15531,768,0,0
30891,768,0,0
46251,768,0,0
61611,768,0,0
11436,768,0,0
26796,768,0,0
42156,768,0,0
57516,768,0,0
7341,768,0,0
22701,768,0,0
38061,768,0,0
53421,768,0,0
3246,768,0,0
18606,768,0,0
33966,768,0,0
49326,768,0,0
64686,768,0,0
14511,768,0,0
29871,768,0,0
45231,768,0,0
60591,768,0,0
10416,768,0,0
25776,768,0,0
41136,768,0,0
56496,768,0,0
6321,768,0,0
21681,768,0,0
37041,768,0,0
52401,768,0,0
2226,768,0,0
17586,768,0,0
32946,768,0,0
48306,768,0,0
63666,768,0,0
13491,768,0,0
28851,768,0,0
44211,768,0,0
59571,768,0,0
9396,768,0,0
24756,768,0,0
40116,768,0,0
55476,768,0,0
5301,768,0,0
20661,768,0,0
36021,768,0,0
51381,768,0,0
1206,768,0,0
16566,768,0,0
31926,768,0,0
47286,768,0,0
62646,768,0,0
12471,768,0,0
27831,768,0,0
43191,768,0,0
58551,768,0,0
8376,768,0,0
23736,768,0,0
39096,768,0,0
54456,768,0,0
4281,768,0,0
19641,768,0,0
35001,768,0,0
50361,768,0,0
186,768,0,0
15546,768,0,0
30906,768,0,0
46266,768,0,0
61626,768,0,0
11451,768,0,0
26811,768,0,0
42171,768,0,0
57531,768,0,0
7356,768,0,0
22716,768,0,0
38076,768,0,0
53436,768,0,0
3261,768,0,0
18621,768,0,0
33981,768,0,0
49341,768,0,0
64701,768,0,0
14526,768,0,0
29886,768,0,0
45246,768,0,0
60606,768,0,0
10431,768,0,0
25791,768,0,0
41151,768,0,0
56511,768,0,0
6336,768,0,0
21696,768,0,0
37056,768,0,0
52416,768,0,0
2241,768,0,0
17601,768,0,0
32961,768,0,0
48321,768,0,0
63681,768,0,0
13506,768,0,0
28866,768,0,0
44226,768,0,0
59586,768,0,0
9411,768,0,0
24771,768,0,0
40131,768,0,0
55491,768,0,0
5316,768,0,0
20676,768,0,0
36036,768,0,0
51396,768,0,0
1221,768,0,0
16581,768,0,0
31941,768,0,0
47301,768,0,0
62661,768,0,0
12486,768,0,0
27846,768,0,0
43206,768,0,0
58566,768,0,0
8391,768,0,0
23751,768,0,0
39111,768,0,0
54471,768,0,0
4296,768,0,0
19656,768,0,0
35016,768,0,0
50376,768,0,0
201,768,0,0
15561,768,0,0
30921,768,0,0
46281,768,0,0
61641,768,0,0
11466,768,0,0
26826,768,0,0
42186,768,0,0
57546,768,0,0
7371,768,0,0
22731,768,0,0
38091,768,0,0
53451,768,0,0
3276,768,0,0
18636,768,0,0
33996,768,0,0
49356,768,0,0
64716,768,0,0
14541,768,0,0
29901,768,0,0
45261,768,0,0
60621,768,0,0
10446,768,0,0
25806,768,0,0
41166,768,0,0
56526,768,0,0
6351,768,0,0
21711,768,0,0
37071,768,0,0
52431,768,0,0
2256,768,0,0
17616,768,0,0
32976,768,0,0
48592,768,0,0
63952,768,0,0
13777,768,0,0
29137,768,0,0
44497,768,0,0
59857,768,0,0
9682,768,0,0
25042,768,0,0
40402,768,0,0
55762,768,0,0
5587,768,0,0
20947,768,0,0
36307,768,0,0
51667,768,0,0
1492,768,0,0
16852,768,0,0
32212,768,0,0
47572,768,0,0
62932,768,0,0
12757,768,0,0
28117,768,0,0
43477,768,0,0
58837,768,0,0
8662,768,0,0
24022,768,0,0
39382,768,0,0
54742,768,0,0
4567,768,0,0
19927,768,0,0
35287,768,0,0
50647,768,0,0
472,768,0,0
15832,768,0,0
31192,768,0,0
46552,768,0,0
61912,768,0,0
11737,768,0,0
27097,768,0,0
42457,768,0,0
57817,768,0,0
7642,768,0,0
23002,768,0,0
38362,768,0,0
53722,768,0,0
3547,768,0,0
18907,768,0,0
34267,768,0,0
49627,768,0,0
64987,768,0,0
14812,768,0,0
30172,768,0,0
45532,768,0,0
60892,768,0,0
10717,768,0,0
26077,768,0,0
41437,768,0,0
56797,768,0,0
6622,768,0,0
21982,768,0,0
37342,768,0,0
52702,768,0,0
2527,768,0,0
17887,768,0,0
33247,768,0,0
48607,768,0,0
63967,768,0,0
13792,768,0,0
29152,768,0,0
44512,768,0,0
59872,768,0,0
9697,768,0,0
25057,768,0,0
40417,768,0,0
55777,768,0,0
5602,768,0,0
20962,768,0,0
36322,768,0,0
51682,768,0,0
1507,768,0,0
16867,768,0,0
32227,768,0,0
47587,768,0,0
62947,768,0,0
12772,768,0,0
28132,768,0,0
43492,768,0,0
58852,768,0,0
8677,768,0,0
24037,768,0,0
39397,768,0,0
54757,768,0,0
4582,768,0,0
19942,768,0,0
35302,768,0,0
50662,768,0,0
487,768,0,0
15847,768,0,0
31207,768,0,0
46567,768,0,0
61927,768,0,0
11752,768,0,0
27112,768,0,0
42472,768,0,0
57832,768,0,0
7657,768,0,0
23017,768,0,0
38377,768,0,0
53737,768,0,0
3562,768,0,0
18922,768,0,0
34282,768,0,0
49642,768,0,0
65002,768,0,0
14827,768,0,0
30187,768,0,0
45547,768,0,0
60907,768,0,0
10732,768,0,0
26092,768,0,0
41452,768,0,0
56812,768,0,0
6637,768,0,0
21997,768,0,0
37357,768,0,0
52717,768,0,0
2542,768,0,0
17902,768,0,0
33262,768,0,0
48622,768,0,0
63982,768,0,0
13807,768,0,0
29167,768,0,0
44527,768,0,0
59887,768,0,0
9712,768,0,0
25072,768,0,0
40432,768,0,0
55792,768,0,0
5617,768,0,0
20977,768,0,0
36337,768,0,0
51697,768,0,0
1522,768,0,0
16882,768,0,0
32242,768,0,0
47602,768,0,0
62962,768,0,0
12787,768,0,0
28147,768,0,0
43507,768,0,0
58867,768,0,0
8692,768,0,0
24052,768,0,0
39412,768,0,0
54772,768,0,0
4597,768,0,0
19957,768,0,0
35317,768,0,0
50677,768,0,0
502,768,0,0
15862,768,0,0
31222,768,0,0
46582,768,0,0
61942,768,0,0
11767,768,0,0
27127,768,0,0
42743,768,0,0
58103,768,0,0
7928,768,0,0
23288,768,0,0
38648,768,0,0
54008,768,0,0
3833,768,0,0
19193,768,0,0
34553,768,0,0
49913,768,0,0
65273,768,0,0
15098,768,0,0
30458,768,0,0
45818,768,0,0
61178,768,0,0
11003,768,0,0
26363,768,0,0
41723,768,0,0
57083,768,0,0
6908,768,0,0
22268,768,0,0
37628,768,0,0
52988,768,0,0
2813,768,0,0
18173,768,0,0
33533,768,0,0
48893,768,0,0
64253,768,0,0
14078,768,0,0
29438,768,0,0
44798,768,0,0
60158,768,0,0
9983,768,0,0
25343,768,0,0
40703,768,0,0
56063,768,0,0
5632,1024,0,0
20992,1024,0,0
36352,1024,0,0
51712,1024,0,0
1537,1024,0,0
16897,1024,0,0
32257,1024,0,0
47617,1024,0,0
62977,1024,0,0
12802,1024,0,0
28162,1024,0,0
43522,1024,0,0
58882,1024,0,0
8707,1024,0,0
24067,1024,0,0
39427,1024,0,0
54787,1024,0,0
4612,1024,0,0
19972,1024,0,0
35332,1024,0,0
50692,1024,0,0
517,1024,0,0
15877,1024,0,0
31237,1024,0,0
46597,1024,0,0
61957,1024,0,0
11782,1024,0,0
27142,1024,0,0
42502,1024,0,0
57862,1024,0,0
7687,1024,0,0
23047,1024,0,0
38407,1024,0,0
53767,1024,0,0
3592,1024,0,0
18952,1024,0,0
34312,1024,0,0
49672,1024,0,0
65032,1024,0,0
14857,1024,0,0
30217,1024,0,0
45577,1024,0,0
60937,1024,0,0
10762,1024,0,0
26122,1024,0,0
41482,1024,0,0
56842,1024,0,0
6667,1024,0,0
22027,1024,0,0
37387,1024,0,0
52747,1024,0,0
2572,1024,0,0
17932,1024,0,0
33292,1024,0,0
48652,1024,0,0
64012,1024,0,0
13837,1024,0,0
29197,1024,0,0
44557,1024,0,0
59917,1024,0,0
9742,1024,0,0
25102,1024,0,0
40462,1024,0,0
55822,1024,0,0
5647,1024,0,0
21007,1024,0,0
36367,1024,0,0
51727,1024,0,0
1552,1024,0,0
16912,1024,0,0
32272,1024,0,0
47632,1024,0,0
62992,1024,0,0
12817,1024,0,0
28177,1024,0,0
43537,1024,0,0
58897,1024,0,0
8722,1024,0,0
24082,1024,0,0
39442,1024,0,0
54802,1024,0,0
4627,1024,0,0
19987,1024,0,0
35347,1024,0,0
50707,1024,0,0
532,1024,0,0
15892,1024,0,0
31252,1024,0,0
46612,1024,0,0
61972,1024,0,0
11797,1024,0,0
27157,1024,0,0
42517,1024,0,0
57877,1024,0,0
7702,1024,0,0
23062,1024,0,0
38422,1024,0,0
53782,1024,0,0
3607,1024,0,0
18967,1024,0,0
34327,1024,0,0
49687,1024,0,0
65047,1024,0,0
14872,1024,0,0
30232,1024,0,0
45592,1024,0,0
60952,1024,0,0
10777,1024,0,0
26137,1024,0,0
41497,1024,0,0
56857,1024,0,0
6682,1024,0,0
22042,1024,0,0
37402,1024,0,0
52762,1024,0,0
2587,1024,0,0
17947,1024,0,0
33307,1024,0,0
48667,1024,0,0
64027,1024,0,0
13852,1024,0,0
29212,1024,0,0
44572,1024,0,0
59932,1024,0,0
9757,1024,0,0
25117,1024,0,0
40477,1024,0,0
55837,1024,0,0
5662,1024,0,0
21022,1024,0,0
36382,1024,0,0
51998,1024,0,0
1823,1024,0,0
17183,1024,0,0
32543,1024,0,0
47903,1024,0,0
63263,1024,0,0
13088,1024,0,0
28448,1024,0,0
43808,1024,0,0
59168,1024,0,0
8993,1024,0,0
24353,1024,0,0
39713,1024,0,0
55073,1024,0,0
4898,1024,0,0
20258,1024,0,0
35618,1024,0,0
50978,1024,0,0
803,1024,0,0
16163,1024,0,0
31523,1024,0,0
46883,1024,0,0
62243,1024,0,0
12068,1024,0,0
27428,1024,0,0
42788,1024,0,0
58148,1024,0,0
7973,1024,0,0
23333,1024,0,0
38693,1024,0,0
54053,1024,0,0
3878,1024,0,0
19238,1024,0,0
34598,1024,0,0
49958,1024,0,0
65318,1024,0,0
15143,1024,0,0
30503,1024,0,0
45863,1024,0,0
61223,1024,0,0
11048,1024,0,0
26408,1024,0,0
41768,1024,0,0
57128,1024,0,0
6953,1024,0,0
22313,1024,0,0
37673,1024,0,0
53033,1024,0,0
2858,1024,0,0
18218,1024,0,0
33578,1024,0,0
48938,1024,0,0
64298,1024,0,0
14123,1024,0,0
29483,1024,0,0
44843,1024,0,0
60203,1024,0,0
10028,1024,0,0
25388,1024,0,0
40748,1024,0,0
56108,1024,0,0
5933,1024,0,0
21293,1024,0,0
36653,1024,0,0
52013,1024,0,0
1838,1024,0,0
17198,1024,0,0
32558,1024,0,0
47918,1024,0,0
63278,1024,0,0
13103,1024,0,0
28463,1024,0,0
43823,1024,0,0
59183,1024,0,0
9008,1024,0,0
24368,1024,0,0
39728,1024,0,0
55088,1024,0,0
4913,1024,0,0
20273,1024,0,0
35633,1024,0,0
50993,1024,0,0
818,1024,0,0
16178,1024,0,0
31538,1024,0,0
46898,1024,0,0
62258,1024,0,0
12083,1024,0,0
27443,1024,0,0
42803,1024,0,0
58163,1024,0,0
7988,1024,0,0
23348,1024,0,0
38708,1024,0,0
54068,1024,0,0
3893,1024,0,0
19253,1024,0,0
34613,1024,0,0
49973,1024,0,0
65333,1024,0,0
